TMX,TMY,Tectonic Bedrock Age (MA),Interpreted Bedrock Age (MA),TMI,RTP,1VD,DGIR,AuSREM,Prox_Ultramafic Source,Prox_MajorCrustal,Prox_Fault,worms_mag_1km,worms_mag_4.6km,worms_mag_11km,worms_mag_50km,worms_grav_1km,worms_grav_4.6km,worms_grav_11km,worms_grav_50km,K_pct,Th_ppm,U_ppm,Ni_mine
12825000,-2805000,485,283.5,-248.9898834,-139.7132874,-0.0090469,-329.5215149,142.601,116762.1053,47586.98121,8389.05674,34.756702,58.946385,66.432064,47.636991,24.544643,36.222357,56.958399,79.208866,1.169332,12.31999,0.936665,0
12825000,-2810000,485,283.5,-228.5992279,-144.7797852,-0.008634387,-309.800293,142.759,116905.7514,43412.10451,9146.765634,27.399653,57.128108,67.413609,47.267641,24.389317,35.160908,56.368682,78.498454,1.214087,12.460056,0.935369,0
12825000,-2815000,485,283.5,-193.5365906,-139.6006775,-0.001309761,-292.1180725,142.944,115787.686,39429.69509,9958.616015,43.932614,55.283967,68.459906,46.932892,23.981561,34.077216,55.485196,77.764577,1.210202,12.890029,0.893586,0
12825000,-2820000,485,283.5,-146.7453766,-80.78299713,0.014655065,-280.508667,143.13,111315.6293,35704.21393,10438.20207,44.775374,56.344277,68.366338,46.619876,23.667065,32.796009,54.020868,77.007462,1.21032,14.30798,1.109019,0
12825000,-2825000,485,283.5,-195.825943,-57.6632576,-0.005041556,-273.5349121,143.324,106890.3665,32324.61801,8120.415094,44.806082,46.038371,63.169739,46.322903,21.17093,29.078127,50.698262,76.223746,1.195809,15.151331,1.262953,0
12825000,-2830000,485,283.5,-226.3309326,-109.093956,-0.00726894,-255.6856995,143.524,102517.9573,29410.38875,3203.113632,50.388614,59.223157,61.512671,46.031652,25.687508,28.194862,38.143852,75.406632,1.685912,16.099549,1.398932,0
12825000,-2835000,485,283.5,-225.6428375,-127.0824051,-0.005070044,-236.3985748,143.727,98205.46155,27112.00847,1854.041187,47.741304,60.465945,60.30221,45.736061,24.418651,31.74293,49.90687,74.546409,1.613826,18.682794,1.536053,0
12825000,-2840000,485,283.5,-229.2723389,-142.5744629,-0.004803819,-221.7581329,143.942,93961.12915,25501.73943,4734.924322,46.298964,60.072069,58.940773,45.425901,24.784856,33.21957,53.47954,73.631229,1.799914,20.339352,1.774261,0
12825000,-2845000,485,283.5,-228.7705383,-159.422287,-0.005862028,-202.8510437,144.157,89794.62626,24188.71353,7973.94619,42.932245,59.087761,57.2012,45.087617,25.255868,34.265128,54.65388,72.647495,1.850456,17.922604,1.475466,0
12825000,-2850000,485,283.5,-218.5182037,-173.1493225,-0.006140305,-177.5600281,144.377,85717.30292,23320.05306,12370.72352,44.249455,57.391235,55.16517,44.701573,24.508834,35.73743,55.523841,71.578048,1.624967,15.04949,1.294906,0
12825000,-2855000,485,283.5,-194.4654846,-175.3628235,-0.001347784,-140.5116272,144.599,81740.08054,22701.35764,17102.21573,39.997133,54.890084,53.692112,44.238731,20.278835,38.768887,56.824596,70.400033,1.721941,14.100105,1.062509,0
12825000,-2860000,485,283.5,-172.970993,-168.019989,0.001107238,-108.7311783,144.819,77859.21531,22594.54499,14821.5478,2.7590137,51.490729,53.210307,43.655813,23.776645,48.364839,59.104138,69.084187,1.583246,15.104158,1.297621,0
12825000,-2865000,485,283.5,-158.1103516,-162.7363434,-0.001432701,-80.7903595,145.029,74094.71261,22785.17005,12391.64079,14.169787,47.356807,53.211148,42.889687,34.366077,49.909972,62.947829,67.62986,1.485236,19.060818,1.279647,0
12825000,-2870000,485,283.5,-154.6922455,-163.9936066,-0.003987149,-63.35455322,145.239,70450.64343,22879.58691,11722.93664,34.779429,44.991737,53.167828,41.855922,45.599787,41.08041,65.551198,66.027629,1.625749,19.461256,1.401454,0
12825000,-2875000,485,283.5,-145.1529236,-163.3798523,-0.003312973,-58.63455963,145.448,66981.26595,21927.69009,13088.22852,28.328456,44.699166,52.728807,40.468879,36.399553,35.92922,55.193568,64.110909,1.528254,12.888972,1.311606,0
12825000,-2880000,485,286,-132.6644897,-151.4650269,0.001573914,-62.55732727,145.657,63658.98204,20866.60342,14632.87785,34.62708,47.220333,51.736752,38.715865,34.753239,33.862955,50.674662,65.803947,1.222041,10.624364,0.771563,0
12825000,-2885000,485,286,-131.0256653,-157.4734192,-0.005966619,-75.07389069,145.866,60513.31443,19685.29155,11254.26388,32.241985,48.829507,50.17311,36.780207,35.450504,33.131952,48.559763,68.156769,1.222041,10.624364,0.771563,0
12825000,-2890000,485,286,-108.3340302,-145.2608032,0.000649295,-82.20650482,146.073,57630.34315,18506.95995,9444.352641,34.997578,48.256843,48.083337,34.959203,23.380311,32.869481,47.238341,70.620016,0.93462,11.028232,0.719057,0
12825000,-2895000,485,286,-99.7103653,-131.6586456,0.000258695,-76.56054688,146.28,55042.64729,17257.46027,6882.07376,38.939023,46.571153,45.432323,32.795354,22.855965,32.78279,46.201773,73.037754,0.835028,12.034039,0.694372,0
12825000,-2900000,485,292,-86.25250244,-127.3494873,-0.002907804,-66.41622925,146.48,52767.52267,15944.59322,2324.400295,37.303588,43.499164,41.681875,30.533074,23.356027,32.765664,45.041713,75.229623,0.779971,11.944034,1.003117,0
12825000,-2905000,485,323.2000122,-17.37317276,-69.31047058,0.037634104,-55.1206131,146.68,50881.2819,14323.41228,443.0633142,30.204797,39.954928,35.11937,28.933654,21.418382,32.758222,42.761951,77.079304,0.618297,10.879825,0.5736,0
12825000,-2910000,485,323.2000122,-66.0797348,-62.94742966,0.001138181,-24.54469299,146.877,49430.74192,12731.38906,3232.175925,32.421143,35.36668,28.019471,27.539308,26.533016,32.653227,40.463917,78.557525,0.545217,12.145601,0.746463,0
12825000,-2915000,485,323.2000122,-73.64690399,-66.94072723,0.005035243,-3.028778076,147.07,48446.9338,11244.62897,6816.284052,36.449371,33.422708,33.025483,26.086271,25.367746,32.3033,43.977338,79.691192,0.476839,9.994794,0.596657,0
12825000,-2920000,485,323.2000122,-86.34600067,-78.0583725,-0.005974861,30.0253067,147.264,47956.15504,9595.86511,11507.77154,38.203177,32.088075,32.937391,26.182674,19.684083,32.929764,44.796185,80.529615,0.365654,8.80491,0.44892,0
12825000,-2925000,485,323.2000122,-88.21039581,-83.71968079,-0.015904026,48.56867981,147.469,47984.16632,7912.867302,16382.79229,37.1287,27.125816,36.029549,27.639091,18.562266,33.197589,45.201142,81.124016,0.31082,7.577763,0.258721,0
12825000,-2930000,485,323.2000122,-87.37128448,-73.30998993,-0.007682752,44.73942566,147.675,48530.06932,6512.485421,21315.79135,37.033161,33.105508,35.130435,28.916751,20.342007,33.361957,45.633785,81.518775,0.298744,6.91555,0.20595,0
12825000,-2935000,485,323.2000122,-90.54315186,-70.81411743,-0.012994086,50.97888947,147.895,49576.75906,5120.634015,26274.13249,36.885168,41.955164,36.873759,30.012092,21.94515,33.414112,46.159255,81.749008,0.328463,7.025099,0.224698,0
12825000,-2940000,485,323.2000122,-92.27256775,-72.80539703,-0.00459324,54.27254486,148.125,51093.46779,3348.163417,31245.75356,27.470366,42.408317,36.878698,30.93863,21.796975,33.15213,46.78824,81.840681,0.29787,6.944917,0.239472,0
12825000,-2945000,485,292,-85.04446411,-80.22877502,-0.001512386,63.2156601,148.366,53039.88934,2004.291944,36225.18728,36.745174,40.037764,12.261319,31.786945,19.871914,31.966428,47.421283,81.811376,0.408927,8.497481,0.467817,0
12825000,-2950000,485,292,-72.5799942,-73.02899933,-0.00423628,78.82277679,148.667,55370.72577,1170.939119,36798.92694,36.894631,37.84638,11.660323,32.997865,19.61966,28.127119,47.76186,81.670937,0.524687,11.285264,0.857948,0
12825000,-2955000,485,292,-61.96099472,-58.26473236,0.00565703,99.70218658,148.967,58039.68198,239.2079369,36574.9427,35.930864,35.248185,19.612907,35.907652,21.501722,27.554264,47.494642,81.421704,0.505672,9.499089,0.496472,0
12825000,-2960000,485,292,-55.70252228,-51.61604691,0.004349118,98.60514832,149.284,61002.39417,1185.694722,36004.95527,25.767027,28.744741,24.059488,39.511134,23.097635,34.061451,46.268205,81.058177,0.379702,7.966487,0.27905,0
12825000,-2965000,485,292,-44.62561035,-41.23010635,0.009602668,92.09496307,149.608,64218.21787,3161.463671,36124.60622,30.291112,30.557184,27.006546,42.175213,25.664374,34.965021,46.753943,80.566051,0.379702,7.966487,0.27905,0
12825000,-2970000,485,292,-29.64557457,-22.63947868,0.013514312,79.11795807,149.932,67651.06738,5632.090213,36199.57088,29.907128,35.1494,29.574368,44.077702,26.834032,32.260295,53.485102,79.92063,0.256496,7.144791,0.169031,0
12825000,-2975000,485,292,-29.95807648,-27.48421669,0.005525869,22.35706329,150.257,71269.58909,8640.689944,35915.84569,36.037846,38.528168,33.392293,45.549787,26.221633,36.717633,57.273607,79.08493,0.228778,7.072181,0.230106,0
12825000,-2980000,500,139.8000031,-24.64009476,-16.00448799,0.005739575,-0.096870422,150.583,75046.93025,11565.46589,36324.74379,34.725984,39.32485,36.368618,46.799116,28.100882,38.224455,60.591643,78.008722,0.223982,7.073801,0.132839,0
12825000,-2985000,500,139.8000031,-36.18670654,-23.65400314,-0.006383077,17.57707977,150.913,78960.30111,13930.49195,37403.55666,34.422758,39.671786,38.743647,47.954639,30.52088,40.45692,64.597226,76.631763,0.203834,6.678011,0.14027,0
12825000,-2990000,500,139.8000031,-13.02542686,-18.98940086,-0.000692159,-1.221870422,151.244,82990.46067,15485.30781,39096.86804,36.30915,40.014482,41.647221,49.105442,34.259039,43.244187,70.598136,74.897645,0.278827,7.651284,0.272603,0
12825000,-2995000,500,139.8000031,59.7271347,63.18315887,0.036693931,-17.99311829,151.571,83860.01529,16522.41077,36928.24113,35.432702,40.016919,44.583933,50.320367,42.254646,45.821265,79.315135,72.785099,0.246078,7.267095,0.194333,0
12825000,-3000000,485,323.2000122,63.59632492,123.2626572,0.052712124,-35.8110733,151.893,83191.87297,16622.29917,34171.82771,34.61737,38.979354,46.76876,51.655002,58.013953,51.799857,90.243484,70.544837,0.176476,6.617133,0.249611,0
12825000,-3005000,485,323.2000122,-18.28159714,72.44256592,0.012406201,-50.90846252,152.214,82788.20441,16191.14819,31587.21911,21.874245,28.308803,48.235127,53.148699,40.25572,45.175465,78.882943,72.603667,0.146581,6.217106,0.30368,0
12825000,-3010000,485,323.2000122,-102.1502609,-12.33170509,-0.015517112,-62.23240662,152.522,81910.80022,15891.08108,29299.73594,37.001867,40.315529,49.226864,54.812578,33.994506,43.268948,72.641258,75.2975,0.138521,6.405248,0.278049,0
12825000,-3015000,485,323.2000122,-118.1943893,-77.53591156,-0.009924607,-83.60027313,152.828,80324.93506,15646.79835,27251.52609,17.295,47.816926,50.02776,56.613767,32.1243,42.512032,69.102397,78.80589,0.177211,6.596521,0.305274,0
12825000,-3020000,485,323.2000122,-97.59920502,-75.17762756,0.005192497,-124.7613144,153.123,78694.47509,15321.98394,25502.22302,13.890177,50.629476,50.866799,58.469675,24.26391,42.575162,67.143861,82.174909,0.179317,6.845392,0.284078,0
12825000,-3025000,485,323.2000122,-89.52906036,-75.59002686,-5.23E-05,-147.7931061,153.403,77332.92551,15069.17681,24016.88692,25.601548,52.046821,51.747245,60.266221,26.666272,42.913828,66.136161,84.721829,0.150906,7.221589,0.243917,0
12825000,-3030000,485,323.2000122,-102.1839905,-72.64820862,-0.006261442,-188.0041809,153.684,76253.35446,14739.69735,23163.18375,26.199854,52.864907,52.519555,61.894304,28.116358,43.373203,65.646398,86.673319,0.165888,7.146803,0.260123,0
12825000,-3035000,485,323.2000122,-93.64324951,-72.51998901,0.005739057,-210.1324768,153.929,75454.53754,14517.17556,22874.66997,23.377256,53.337099,53.099615,63.279679,28.724092,43.889097,65.415063,88.292208,0.168448,6.812369,0.265158,0
12825000,-3040000,485,323.2000122,-88.59100342,-67.6307373,0.000270577,-220.0384064,154.172,74936.5788,14544.32593,23178.33089,18.44011,53.591366,53.487822,64.389699,29.905678,44.413214,65.301159,89.730035,0.167743,6.504716,0.249886,0
12825000,-3045000,485,323.2000122,-84.9620285,-53.94080353,0.010518842,-220.2385254,154.39,74720.92622,14655.73535,23097.06289,23.78939,53.749096,53.71289,65.222385,30.154672,44.915993,65.239963,91.056145,0.167743,6.504716,0.249886,0
12825000,-3050000,485,323.2000122,-101.7993546,-51.40535355,-0.001170684,-224.9124756,154.581,74818.63942,14580.48011,20724.93747,32.336373,53.894983,53.808656,65.791825,29.451089,45.399656,65.217682,92.29164,0.15674,6.303248,0.320093,0
12825000,-3055000,485,323.2000122,-115.3844299,-68.22260284,-0.007774847,-229.9465485,154.772,75083.52735,14826.13216,19095.26017,32.233438,54.040206,53.814092,66.118366,28.460897,45.897836,65.245201,93.435226,0.171723,6.92476,0.474496,0
12825000,-3060000,485,323.2000122,-103.1616669,-58.7898674,0.001828567,-231.4898224,154.935,74182.76634,15124.14586,18453.45713,16.83151,54.161583,53.774472,66.224957,28.921896,46.448962,65.333355,94.480549,0.162332,7.445272,0.48539,0
12825000,-3065000,485,323.2000122,-112.8458252,-41.01140213,-0.001312868,-230.4374695,155.097,73606.06215,15454.68702,18321.26897,25.656763,54.249797,53.739301,66.137431,30.601191,47.003127,65.487503,95.424972,0.166387,7.364228,0.436267,0
12825000,-3070000,485,323.2000122,-133.598587,-55.37977219,-0.003037168,-229.5865784,155.253,73366.35435,15493.46904,18381.76572,21.961746,54.301148,53.758088,65.885994,30.395522,47.434688,65.714118,96.271792,0.174725,8.251294,0.589525,0
12825000,-3075000,485,292,-138.5248108,-60.9921608,0.000595611,-242.068222,155.402,71010.24717,15458.4755,18488.38279,21.813313,54.281168,53.877716,65.506035,31.245218,47.748199,66.020839,97.029041,0.169958,8.510099,0.604517,0
12825000,-3080000,485,292,-146.1408234,-63.97542191,0.000869386,-241.5588684,155.552,67613.10108,15388.75835,18807.43378,29.992602,54.086239,54.167946,65.037524,31.594618,47.962763,66.409234,97.70744,0.194949,8.614512,0.644283,0
12825000,-3085000,485,290.1000061,-158.8845367,-72.90090179,-0.003746137,-244.9369049,155.716,64425.2099,15501.20591,17840.25868,17.390814,53.431269,54.742688,64.522929,32.240881,48.088872,66.870234,98.318644,0.204502,8.61082,0.648051,0
12825000,-3090000,485,290.1000061,-169.3436279,-81.70218658,0.000310812,-263.1508789,155.881,61479.1339,15388.40943,17143.95674,33.023967,51.350499,55.61408,64.004043,33.098359,48.179725,67.384464,98.874052,0.19055,8.423883,0.660328,0
12825000,-3095000,485,290.1000061,-191.9174652,-97.65421295,-0.005827724,-288.6340027,156.067,58361.50559,15214.6287,16904.30683,12.42087,45.192108,56.557646,63.518311,33.591652,48.291962,67.922759,99.384112,0.174979,7.964081,0.580894,0
12825000,-3100000,485,292,-206.7887726,-131.2183533,-0.009427674,-313.697937,156.266,54602.43999,15055.6827,16625.66504,26.928188,52.007672,57.365206,63.095529,33.920031,48.448628,68.448006,99.857986,0.113347,7.029446,0.489893,0
12825000,-3105000,485,292,-203.2473297,-142.8199768,-0.005787785,-322.0067749,156.47,50977.2591,15113.32658,16349.0228,21.578695,55.026342,57.982061,62.755753,34.174906,48.638805,68.925086,100.30344,0.098339,5.857732,0.379997,0
12825000,-3110000,485,323.2000122,-203.763443,-155.642807,-0.009329675,-326.8572998,156.706,47566.04697,15158.40641,16352.8175,12.941257,56.259378,58.421166,62.508921,34.4077,48.818669,69.335765,100.72685,0.087669,5.736586,0.253087,0
12825000,-3115000,485,323.2000122,-191.9631195,-156.0040131,-0.005941339,-340.4046021,156.941,44391.23191,15066.55403,16664.64405,27.947752,56.884028,58.703299,62.356088,34.622447,48.938711,69.68434,101.13327,0.087669,5.736586,0.253087,0
12825000,-3120000,485,323.2000122,-189.4171906,-153.64888,-0.004005095,-345.7943115,157.186,41504.42822,14717.45152,17004.52067,22.194651,57.206739,58.842707,62.291678,34.755645,48.989569,69.98861,101.52651,0.047758,5.45027,0.094202,0
12825000,-3125000,485,323.2000122,-190.3530426,-157.0637054,-0.006589002,-354.1835938,157.438,38961.41285,14607.79847,16997.96584,23.002694,57.383315,58.846196,62.306056,34.825162,49.004587,70.264813,101.90921,0.033611,5.059075,0.041044,0
12825000,-3130000,485,323.2000122,-190.1800385,-158.291687,-0.005313092,-360.7273865,157.684,36763.46542,14540.0032,17215.96178,19.905968,57.525014,58.718773,62.387812,34.940772,49.027295,70.516975,102.28292,0.020753,4.895013,0.028715,0
12825000,-3135000,485,323.2000122,-189.9450226,-161.0288544,-0.006299459,-344.3466797,157.907,34733.44475,14540.31914,17730.86387,24.42558,57.658227,58.485514,62.525469,35.034382,49.073778,70.737602,102.64817,0.02253,4.605626,0.107369,0
12825000,-3140000,485,323.2000122,-188.9895935,-158.1848297,-0.00701033,-332.1089172,158.13,32660.15393,14607.32833,17882.54873,30.23008,57.70459,58.230634,62.708518,34.975065,49.125171,70.919087,103.00452,0.045123,4.762706,0.157692,0
12825000,-3145000,485,323.2000122,-192.4258881,-160.8916626,-0.005274354,-331.4476318,158.316,30466.78165,14885.40823,18427.23329,26.546859,57.569267,58.09562,62.92788,34.559178,49.151906,71.063709,103.35065,0.182934,6.529852,0.36404,0
12825000,-3150000,485,292,-197.7681427,-165.1284485,-0.005414922,-322.6252747,158.485,27428.52276,15157.54697,19305.60766,26.578793,57.248728,58.166883,63.175987,26.616593,49.148714,71.182943,103.68448,0.055399,5.060958,0.256052,0
12825000,-3155000,485,292,-204.7425079,-172.6141968,-0.011137815,-300.0214233,158.636,24898.41612,15480.8645,19073.01257,28.102179,56.907754,58.399476,63.446741,33.006868,49.151034,71.290099,104.00338,0.049428,5.524501,0.341618,0
12825000,-3160000,485,292,-208.8461609,-177.2389679,-0.01074112,-277.3359375,158.71,23184.87415,15498.28924,18707.97431,16.079285,56.819082,58.691265,63.735535,33.591307,49.199208,71.393811,104.30451,0.065968,5.85765,0.318216,0
12825000,-3165000,485,292,-213.5458527,-186.5363617,-0.015738875,-265.1304321,158.783,22475.44557,15748.95722,18760.94303,7.0368101,57.091675,58.936618,64.03946,33.828211,49.292683,71.496063,104.58507,0.35396,8.779096,0.857901,0
12825000,-3170000,485,292,-209.4437714,-191.3046875,-0.011674797,-243.9646912,158.76,22730.02697,16074.85618,19008.86907,27.990913,57.538329,59.01164,64.357685,34.475406,49.395586,71.59537,104.84275,0.468066,10.571582,1.05676,0
12825000,-3175000,485,292,-197.6048584,-186.4402161,-0.00876997,-243.1592102,158.695,23085.87706,16488.6918,19449.2638,36.165297,57.84201,58.754949,64.691794,34.917374,49.478482,71.693167,105.07619,0.045183,5.51633,0.255034,0
12825000,-3180000,485,292,-183.9335785,-184.8555145,-0.000701813,-233.1944427,158.61,23252.07659,17150.89345,19680.10393,32.367679,57.638838,57.95771,65.045642,35.146367,49.531961,71.798269,105.28555,0.018022,5.664716,0.268244,0
12825000,-3185000,485,292,-155.4969482,-164.6911163,-0.004240574,-228.673233,158.449,23385.95532,17686.45548,19762.86548,31.687612,56.646792,56.320084,65.424245,35.230205,49.54822,71.924989,105.47291,0.018022,5.664716,0.268244,0
12825000,-3190000,485,292,-138.9618988,-138.7474518,0.003809775,-215.7831268,158.289,23529.97054,18286.10513,19926.49227,33.359585,54.521817,53.517574,65.83133,35.297227,49.541061,72.087018,105.64221,0.000845,5.457804,0.265365,0
12825000,-3195000,485,323.2000122,-117.010643,-124.7861023,0.001177764,-205.9128876,158.086,23742.9136,18675.61807,19992.70644,19.303715,50.166492,54.375409,66.26565,35.425348,49.589708,72.293056,105.79839,0.003051,5.375208,0.161082,0
12825000,-3200000,485,323.2000122,-99.98545837,-103.0020981,0.001663838,-190.1414032,157.865,24092.14553,18950.54355,20323.58368,33.262661,43.110493,57.699071,66.716686,35.568429,49.704886,72.545913,105.94619,0.015217,5.076059,0.14391,0
12825000,-3205000,485,323.2000122,-86.43442535,-79.02317047,0.004045967,-172.6059875,157.642,24582.30723,19199.69036,21148.2936,33.511866,36.546288,59.115397,67.161091,35.69065,49.828849,72.842473,106.08896,0.008646,4.847079,0.203184,0
12825000,-3210000,485,323.2000122,-91.03118896,-62.390625,0.005048664,-165.8857269,157.407,25187.28708,19657.46019,21855.14429,30.745644,39.598299,59.479399,67.562132,35.806297,49.940067,73.173701,106.22817,0.010285,4.803275,0.135697,0
12825000,-3215000,485,323.2000122,-112.3898773,-83.64277649,-0.006236669,-149.2487183,157.172,25509.15516,20110.21859,22624.1402,37.389625,46.421066,59.166945,67.874923,35.661891,50.050564,73.527727,106.36353,0.037844,5.000378,0.074552,0
12825000,-3220000,485,323.2000122,-116.3351135,-105.0387802,-0.011447289,-139.0778198,156.946,25514.73731,20777.46883,22993.05501,41.683515,48.504929,58.113832,68.058718,33.536084,50.203073,73.898907,106.49352,0.034372,4.976051,0.092963,0
12825000,-3225000,485,323.2000122,-98.79847717,-114.6928024,-0.005039699,-119.6862335,156.724,25492.31966,21184.71695,18807.74991,42.703885,47.421219,55.752578,68.092512,28.127699,50.52396,74.299932,106.61614,0.044038,5.14685,0.200893,0
12825000,-3230000,485,323.2000122,-49.94628143,-77.29064941,0.008858116,-104.7126923,156.507,25569.1242,21529.04259,15125.55237,42.023661,50.111381,50.369757,67.984999,34.280769,51.224645,74.775028,106.72952,0.051218,4.549957,0.081727,0
12825000,-3235000,485,323.2000122,-16.46635056,-48.75384903,0.002299014,-87.94799805,156.308,25632.02844,21664.86739,12402.95175,40.351956,48.64039,37.925776,67.772178,42.726632,52.657798,75.443194,106.83237,0.017193,3.766064,-0.056286,0
12825000,-3240000,485,323.2000122,30.62942886,1.537195086,0.01796411,-58.03746033,156.109,25565.2686,21921.31014,11098.06604,33.32733,41.470483,24.845661,67.503509,34.200899,51.321578,76.614159,106.92439,0.001628,3.876489,-0.050462,0
12825000,-3245000,485,323.2000122,41.1408577,61.79006195,0.015555138,-33.87120056,155.925,25579.7512,22484.79298,10288.58655,32.015559,48.930397,34.2727,67.225144,35.101568,50.761274,78.011001,107.00648,0.001832,4.158072,0.043495,0
12825000,-3250000,485,323.2000122,-11.57427311,44.40276337,-0.02286448,-17.55554199,155.748,26327.02209,23156.27177,9179.579152,29.713654,49.13517,35.863769,66.968859,37.44183,50.43012,79.049676,107.08073,-0.005381,4.60024,0.183325,0
12825000,-3255000,485,323.2000122,-24.03056908,17.67601967,-0.0243496,-0.501525879,155.571,27962.48402,23705.4047,8448.474214,34.071342,43.982701,36.151352,66.749125,44.166054,50.078965,79.372244,107.1504,-0.005381,4.60024,0.183325,0
12825000,-3260000,485,323.2000122,88.86790466,124.930481,0.081932969,9.368225098,155.398,30342.85637,24236.22921,7705.32144,42.68612,40.841683,40.710826,66.565898,38.103464,49.863852,78.856198,107.21964,-0.00962,4.906891,0.213305,0
12825000,-3265000,323,323.2000122,178.2289429,271.796814,0.130720019,40.05673218,155.225,33308.81795,24900.06857,7455.782542,43.133398,48.808534,47.347047,66.409702,36.290858,49.74838,78.6137,107.29315,0.009243,4.872539,0.1567,0
12825000,-3270000,323,323.2000122,-21.12960625,155.0827026,-0.037066594,20.80630493,155.05,36718.73873,25604.95483,7741.870179,42.033414,48.740299,53.457052,66.266698,36.391707,49.675046,78.566325,107.37576,0.277319,7.188096,0.406538,0
12825000,-3275000,323,323.2000122,-196.4259033,-19.61109734,-0.086501643,-8.504302979,154.875,40460.52637,26482.42162,5959.306032,37.662285,44.575341,56.390113,66.122776,37.954394,49.613288,78.618787,107.47211,0.299682,7.303206,0.390974,0
12825000,-3280000,323,323.2000122,-145.2814484,-27.7854023,-0.015257686,-43.83338928,154.698,43458.62127,27427.33353,4607.94678,40.372325,54.224224,57.595754,65.966379,38.547739,49.586276,78.726934,107.58631,0.19404,6.415859,0.350012,0
12825000,-3285000,323,393.2999878,-135.4554901,-4.335603714,-0.002212866,-39.45167542,154.512,46409.14576,28411.23609,3242.024045,37.364746,55.774748,58.147985,65.790025,36.697802,49.606497,78.963832,107.72182,0.312571,7.945381,0.566944,0
12825000,-3290000,323,323.2000122,-145.7878265,-25.14150047,0.002922243,-76.53741455,154.326,49688.68943,28967.27718,1783.892711,33.412107,55.915054,58.565401,65.590625,38.27099,49.646583,79.424315,107.88143,0.234386,6.779082,0.530342,0
12825000,-3295000,323,323.2000122,-138.827179,-21.62087822,0.015746966,-121.0296173,154.127,53236.48096,29404.10232,24.23380819,18.394635,55.685913,59.222107,65.368922,47.978757,49.678292,80.288414,108.06735,0.306306,7.954387,0.516473,0
12825000,-3300000,323,174.1000061,-159.4267426,-53.48383713,-0.001800256,-182.7566833,153.92,57002.45567,29911.68703,1835.145551,24.671495,55.530067,60.456807,65.128461,53.53078,49.607875,81.611315,108.28149,0.226708,7.58708,0.496913,0
12825000,-3305000,323,174.1000061,-163.2658234,-84.50152588,-0.002654695,-228.8827362,153.712,60946.18117,30306.14574,3268.180732,22.924555,55.22012,62.405893,64.874476,67.234106,49.577066,83.340323,108.52567,-0.007103,6.872537,0.400392,0
12825000,-3310000,323,174.1000061,-147.2023468,-86.32621002,-0.002639692,-253.2723236,153.492,65035.32922,30614.84706,4766.662007,25.246575,54.31294,64.65559,64.61285,51.598296,49.79645,85.603144,108.80199,-0.022312,5.890454,0.152897,0
12825000,-3315000,323,174.1000061,-123.8923187,-73.85774994,0.000882491,-282.3577271,153.273,69244.14122,31078.45786,6508.883169,17.300471,53.38554,66.476204,64.349156,48.453542,50.048766,88.714618,109.11304,-0.001775,4.881274,0.139203,0
12825000,-3320000,323,174.1000061,-104.5654068,-47.02604675,0.005425091,-303.7400513,153.051,73552.07775,31661.68045,2874.143696,20.842543,53.121243,67.639716,64.087604,40.616884,50.357411,93.33196,109.46207,-0.001775,4.881274,0.139203,0
12825000,-3325000,323,174.1000061,-105.5690231,-25.26127815,0.005298008,-297.1426392,152.827,77942.70452,32363.94326,502.1028725,25.819012,52.982798,68.621914,63.829797,23.29916,50.71325,100.88927,109.85289,0.009011,4.095573,0.157303,0
12825000,-3330000,323,174.1000061,-126.7332306,-22.59726906,0.001486986,-310.9689331,152.604,82402.80478,33170.98352,1005.804995,27.125678,51.924583,70.09381,63.573277,42.762939,51.130932,114.01422,110.28971,0.00719,5.40531,0.255313,0
12825000,-3335000,323,174.1000061,-156.2342377,-36.66400528,-0.005349173,-335.4335938,152.378,86921.68477,33978.3172,2537.333255,32.572586,50.313695,72.941543,63.309872,46.975745,51.704533,129.1188,110.77722,0.017429,7.34351,0.358237,0
12825000,-3340000,323,174.1000061,-189.3408508,-61.43661499,-0.007142955,-370.6504517,152.152,88468.95429,34932.30271,4235.670276,31.785586,44.414625,79.256124,63.0241,42.717669,52.548433,132.67197,111.32118,-0.006361,3.71984,0.050072,0
12825000,-3345000,323,174.1000061,-219.4992523,-92.36802673,-0.009916838,-407.3828125,151.93,87797.74376,35947.49264,5959.706367,26.172232,51.5444,72.180594,62.692996,42.552775,53.726236,129.93233,111.92891,-0.001577,4.736149,0.213389,0
12825000,-3350000,323,174.1000061,-244.1028137,-124.2910919,-0.01232757,-448.0529175,151.71,87406.56721,37062.39143,7390.452604,37.404028,58.272381,67.948743,62.291504,44.5594,55.253838,126.4782,112.60806,0.009819,4.520145,0.244066,0
12825000,-3355000,323,174.1000061,-262.8409119,-150.1234131,-0.012807371,-474.6759949,151.492,87300.47064,38403.75327,8978.095253,39.908183,60.319064,66.114012,61.806849,45.600996,56.986122,123.29217,113.36201,0.029787,4.803563,0.182781,0
12825000,-3360000,323,174.1000061,-277.9207764,-172.590332,-0.01314624,-504.9718018,151.294,87480.49129,39789.1695,10558.94754,39.769734,60.9278,65.167182,61.247948,44.328451,58.527982,120.36923,114.18287,0.053844,10.546243,0.642452,0
12825000,-3365000,323,174.1000061,-287.8415833,-192.2830048,-0.012659268,-529.9061279,151.096,87944.87216,41185.7937,8327.282521,38.152145,60.967883,64.264046,60.629844,16.451499,59.528721,117.64402,115.04582,0.026024,7.985764,0.503665,0
